"with_Year_or_CO2","what","site","sp","parameter","Value","Std.Error","DF","t.value","p.value"
"CO2","log_BAI_dbh","Niobara","BEPA","I(dbh^2)",-0.00411823770961578,0.000269790221594953,7357,-15.2645921904415,8.14496231066568e-52
"CO2","log_BAI_dbh","Niobara","BEPA","pre",0.000624471102887151,0.000367467190130065,7357,1.69939281563102,0.0892874696367189
"CO2","log_BAI_dbh","Niobara","BEPA","tmx",-0.0151061032837759,0.00165508631403882,7357,-9.12707884515896,8.94292660529132e-20
"","log_core_measurement","SCBI","CACO","(Intercept)",-2.22048084559049,0.541349725447545,1063,-4.10174927816721,4.41342532828339e-05
"","log_core_measurement","SCBI","CACO","pet",-0.199981428736751,0.044450583620779,1063,-4.49896069853325,7.58016671627182e-06
"","log_core_measurement","SCBI","CACO","pre",0.0625553912266205,0.0103799401153451,1063,6.02656571535919,2.30629514782393e-09
"","log_core_measurement","SCBI","CACO","I(pre^2)",-0.000341041375639036,5.98089514671709e-05,1063,-5.70217947770299,1.53186739758983e-08
"","log_core_measurement","SCBI","LITU","(Intercept)",-3.64861745001578,0.61910870383085,6951,-5.89333896848692,3.96167755895999e-09
"","log_core_measurement","SCBI","LITU","pet",1.32619088872186,0.287080436561394,6951,4.6195794621423,3.91444990040206e-06
"","log_core_measurement","SCBI","LITU","I(pet^2)",-0.168540731188255,0.0336361153488314,6951,-5.01070737332071,5.55694361081839e-07
"","log_core_measurement","SCBI","LITU","pre",0.0262914943326439,0.00365120576172102,6951,7.20077038886224,6.61637839632488e-13
"","log_core_measurement","SCBI","LITU","I(pre^2)",-0.000137379320566973,2.09993606042986e-05,6951,-6.54207159711576,6.49838863094409e-11
"","log_core_measurement","SCBI","FRAM","(Intercept)",-1.80669336914242,0.617753063647314,4446,-2.92462065420674,0.00346619572706578
"","log_core_measurement","SCBI","FRAM","pet",0.828757175771063,0.282667061292724,4446,2.93191987768543,0.00338591939962885
"","log_core_measurement","SCBI","FRAM","I(pet^2)",-0.111889993092441,0.0329574622731825,4446,-3.39498205793247,0.000692341456761922
"","log_core_measurement","SCBI","FRAM","pre",0.0115178597065051,0.00375098228394711,4446,3.07062492824812,0.0021490152049901
"","log_core_measurement","SCBI","FRAM","I(pre^2)",-6.24810341376109e-05,2.15728447496897e-05,4446,-2.89628163844777,0.00379455597825283
"","log_core_measurement","SCBI","CATO","(Intercept)",-0.359629595649521,0.552628791259092,931,-0.650761598631429,0.515360962321209
"","log_core_measurement","SCBI","CATO","pet",-0.146870716205093,0.0448784579032594,931,-3.27263286367124,0.00110471689200427
"","log_core_measurement","SCBI","CATO","pre",0.020346669362929,0.0105719596912588,931,1.92458824637331,0.0545853723292809
"","log_core_measurement","SCBI","CATO","I(pre^2)",-0.000122771605862319,6.10898482704296e-05,931,-2.00968916011773,0.0447522336276509
"","log_core_measurement","SCBI","JUNI","(Intercept)",-2.38541132540204,1.03550634726531,2380,-2.3036182556502,0.0213298755313903
"","log_core_measurement","SCBI","JUNI","pet",0.556852912794338,0.478552798854908,2380,1.16361854768541,0.244695273101987
"","log_core_measurement","SCBI","JUNI","I(pet^2)",-0.0934002295347896,0.0557183137909329,2380,-1.67629318226046,0.0938121166708584
"","log_core_measurement","SCBI","JUNI","pre",0.046722785184297,0.00657224119127858,2380,7.10910994050226,1.53759239078096e-12
"","log_core_measurement","SCBI","JUNI","I(pre^2)",-0.000258788647575311,3.77307144529194e-05,2380,-6.85883242148061,8.81819821875309e-12
"","log_core_measurement","SCBI","QURU","(Intercept)",-1.37593803226012,0.427435668776029,5266,-3.21905290730683,0.00129394966138213
"","log_core_measurement","SCBI","QURU","pet",0.926394190530307,0.197335500550344,5266,4.69451359713132,2.7402007830265e-06
"","log_core_measurement","SCBI","QURU","I(pet^2)",-0.125885309012685,0.0230558741120329,5266,-5.46001025166012,4.97931138082687e-08
"","log_core_measurement","SCBI","QURU","pre",0.0068514670054231,0.00260438601781827,5266,2.63074174049002,0.00854468847329873
"","log_core_measurement","SCBI","QURU","I(pre^2)",-3.45863741446492e-05,1.49366318617471e-05,5266,-2.31554037515147,0.0206216131612708
"","log_core_measurement","SCBI","QUVE","(Intercept)",-1.44016301532084,0.356451413511474,6423,-4.04027859262363,5.40105080774946e-05
"","log_core_measurement","SCBI","QUVE","pet",0.811743201354113,0.163922772961927,6423,4.95198553981668,7.5336456954048e-07
"","log_core_measurement","SCBI","QUVE","I(pet^2)",-0.10859647953209,0.0190917807163911,6423,-5.68812732270987,1.34095549201677e-08
"","log_core_measurement","SCBI","QUVE","pre",0.0129199435937587,0.00224367800088845,6423,5.75837690998559,8.88526536075075e-09
"","log_core_measurement","SCBI","QUVE","I(pre^2)",-6.63861067808305e-05,1.2880711392963e-05,6423,-5.15391617400097,2.62718986350049e-07
"","log_core_measurement","SCBI","CAGL","(Intercept)",-0.611741365504402,0.293401794101051,3219,-2.08499531292474,0.0371483402456401
"","log_core_measurement","SCBI","CAGL","pet",-0.0698419189196886,0.0238483614907279,3219,-2.92858354008274,0.00342900457386531
"","log_core_measurement","SCBI","CAGL","pre",0.0128157968062785,0.0056015208550365,3219,2.28791378947656,0.0222070962926403
"","log_core_measurement","SCBI","CAGL","I(pre^2)",-5.44826879197927e-05,3.21824902495508e-05,3219,-1.69292952463656,0.0905656454977836
"","log_core_measurement","SCBI","QUMO","(Intercept)",-1.17790156472778,0.534101689308801,5493,-2.20538820285729,0.0274681383867906
"","log_core_measurement","SCBI","QUMO","pet",0.269808617065211,0.244754474836484,5493,1.10236438882462,0.27035158273555
"","log_core_measurement","SCBI","QUMO","I(pet^2)",-0.0444937876464583,0.0284768749067193,5493,-1.56245331667204,0.11823884146363
"","log_core_measurement","SCBI","QUMO","pre",0.021392652432481,0.00339060070965762,5493,6.30939891316227,3.02044107240508e-10
"","log_core_measurement","SCBI","QUMO","I(pre^2)",-0.00011489103857963,1.94457442056075e-05,5493,-5.90828704547593,3.66456294430175e-09
"","log_core_measurement","SCBI","FAGR","(Intercept)",-1.43514503949822,0.172192172914707,3904,-8.33455444115394,1.06502128606799e-16
"","log_core_measurement","SCBI","FAGR","pre",0.0351469590955118,0.00389104581146433,3904,9.03277956583216,2.57473461256083e-19
"","log_core_measurement","SCBI","FAGR","I(pre^2)",-0.000176103462351324,2.23169050914213e-05,3904,-7.89103424645649,3.86177347346098e-15
"","log_core_measurement","SCBI","CAOVL","(Intercept)",-2.7255941585794,0.866093027348363,2194,-3.14699930898197,0.00167169527870443
"","log_core_measurement","SCBI","CAOVL","pet",0.900455448834921,0.395860429271503,2194,2.27467910973576,0.023021315016702
"","log_core_measurement","SCBI","CAOVL","I(pet^2)",-0.117011846139773,0.0458428570191854,2194,-2.5524553605113,0.0107638595590454
"","log_core_measurement","SCBI","CAOVL","pre",0.0220894036161395,0.00573490969544969,2194,3.851743931324,0.000120641762758186
"","log_core_measurement","SCBI","CAOVL","I(pre^2)",-0.000120238763925874,3.29201430982212e-05,2194,-3.65243746259328,0.000265848551827928
"","log_core_measurement","SCBI","QUAL","(Intercept)",-0.704412802251209,0.461594832288123,6201,-1.52604135267165,0.127050565820768
"","log_core_measurement","SCBI","QUAL","pet",0.0904861499402473,0.20969324694342,6201,0.431516757259534,0.666107672250468
"","log_core_measurement","SCBI","QUAL","I(pet^2)",-0.0345182240958799,0.0242507187606193,6201,-1.42338973275851,0.154673516875244
"","log_core_measurement","SCBI","QUAL","pre",0.0257659403456128,0.00310814438778887,6201,8.28981447800198,1.37774638488474e-16
"","log_core_measurement","SCBI","QUAL","I(pre^2)",-0.000141872158132022,1.78202041901908e-05,6201,-7.96130934403749,2.00950132054261e-15
"","log_core_measurement","SCBI","FRNI","(Intercept)",-0.976702243921553,0.472429971959322,716,-2.06740110046543,0.0390551443057956
"","log_core_measurement","SCBI","FRNI","pre",0.0182823169995182,0.0106581277031423,716,1.71534039643079,0.0867154817716457
"","log_core_measurement","SCBI","FRNI","I(pre^2)",-9.50007850250024e-05,6.22589017586405e-05,716,-1.52589882477035,0.127476647624246
"","log_core_measurement","SCBI","PIST","(Intercept)",-3.69534706615586,0.329591016986646,2156,-11.2119168172159,2.13957803517792e-28
"","log_core_measurement","SCBI","PIST","pre",0.0897267301107207,0.0073888233290672,2156,12.1435749800298,7.1565536737912e-33
"","log_core_measurement","SCBI","PIST","I(pre^2)",-0.000500996340180327,4.24782914603773e-05,2156,-11.7941735167867,3.71055239848471e-31
"","log_core_measurement_dbh","SCBI","CACO","(Intercept)",-2.22048084559049,0.541349725447545,1063,-4.10174927816721,4.41342532828339e-05
"","log_core_measurement_dbh","SCBI","CACO","pet",-0.199981428736751,0.044450583620779,1063,-4.49896069853325,7.58016671627182e-06
"","log_core_measurement_dbh","SCBI","CACO","pre",0.0625553912266205,0.0103799401153451,1063,6.02656571535919,2.30629514782393e-09
"","log_core_measurement_dbh","SCBI","CACO","I(pre^2)",-0.000341041375639036,5.98089514671709e-05,1063,-5.70217947770299,1.53186739758983e-08
"","log_core_measurement_dbh","SCBI","LITU","(Intercept)",-3.74092337989115,0.624543814200126,6870,-5.9898493825966,2.20639882150686e-09
"","log_core_measurement_dbh","SCBI","LITU","pet",1.37180212186181,0.289766325641493,6870,4.73416681122238,2.24364608835487e-06
"","log_core_measurement_dbh","SCBI","LITU","I(pet^2)",-0.173941162200218,0.0339573949709526,6870,-5.1223352777505,3.09992471054406e-07
"","log_core_measurement_dbh","SCBI","LITU","pre",0.0264886785662018,0.00367648085284301,6870,7.20490045411722,6.42788863431854e-13
"","log_core_measurement_dbh","SCBI","LITU","I(pre^2)",-0.000138373073383022,2.11449723326099e-05,6870,-6.54401770815387,6.42002890719964e-11
"","log_core_measurement_dbh","SCBI","FRAM","(Intercept)",-1.75313861716397,0.618290948424731,4289,-2.83545897223724,0.00459741699541875
"","log_core_measurement_dbh","SCBI","FRAM","pet",0.776856967709882,0.283155816759732,4289,2.74356704587522,0.00610283086716444
"","log_core_measurement_dbh","SCBI","FRAM","I(pet^2)",-0.106189144001315,0.0330034012805061,4289,-3.21752122148807,0.00130265222637653
"","log_core_measurement_dbh","SCBI","FRAM","pre",0.0120731972262387,0.00377313025526312,4289,3.19978278231923,0.00138533463730998
"","log_core_measurement_dbh","SCBI","FRAM","I(pre^2)",-6.65816932456458e-05,2.16982328072463e-05,4289,-3.06853068805725,0.00216457802763973
"","log_core_measurement_dbh","SCBI","CATO","(Intercept)",-0.601906894240748,0.671939428203337,859,-0.89577552525851,0.370623611038482
"","log_core_measurement_dbh","SCBI","CATO","dbh",0.069219041336001,0.0458857526048586,859,1.50850835840212,0.131792163534765
"","log_core_measurement_dbh","SCBI","CATO","I(dbh^2)",-0.00282488999254936,0.0013665232221502,859,-2.06720965056447,0.0390134485349262
"","log_core_measurement_dbh","SCBI","CATO","pet",-0.15935747479555,0.0458908963315817,859,-3.4725291405102,0.000541322997500867
"","log_core_measurement_dbh","SCBI","CATO","pre",0.020996486508585,0.010722362720855,859,1.95819588044217,0.0505303508429062
"","log_core_measurement_dbh","SCBI","CATO","I(pre^2)",-0.000126290687512481,6.19643641877381e-05,859,-2.0381180242542,0.0418439946116349
"","log_core_measurement_dbh","SCBI","JUNI","(Intercept)",-1.41766204271037,1.08216762728445,2284,-1.31002074629399,0.190320554635699
"","log_core_measurement_dbh","SCBI","JUNI","dbh",-0.0323357281193936,0.00419468836968511,2284,-7.70873191750858,1.88192062328628e-14
"","log_core_measurement_dbh","SCBI","JUNI","pet",0.567173005873439,0.495925974504333,2284,1.14366464962904,0.252882589649068
"","log_core_measurement_dbh","SCBI","JUNI","I(pet^2)",-0.093807310871588,0.0577533826582241,2284,-1.62427387892975,0.104455352026815
"","log_core_measurement_dbh","SCBI","JUNI","pre",0.0461460964448643,0.00678558994761885,2284,6.80060198171236,1.32566175378249e-11
"","log_core_measurement_dbh","SCBI","JUNI","I(pre^2)",-0.000256174814643938,3.89522569155912e-05,2284,-6.57663598797534,5.94553660377722e-11
"","log_core_measurement_dbh","SCBI","QURU","(Intercept)",-1.98669769569538,0.434752040912277,5264,-4.56972597880512,4.99525516937406e-06
"","log_core_measurement_dbh","SCBI","QURU","dbh",0.0355558060193697,0.0056026310294819,5264,6.34626942810791,2.39071569004262e-10
"","log_core_measurement_dbh","SCBI","QURU","I(dbh^2)",-0.00036202332116065,7.11152101039756e-05,5264,-5.09065951758204,3.69238211517387e-07
"","log_core_measurement_dbh","SCBI","QURU","pet",0.915574823536914,0.197213091568625,5264,4.64256615143787,3.52470858651364e-06
"","log_core_measurement_dbh","SCBI","QURU","I(pet^2)",-0.124261656709802,0.0230420746572661,5264,-5.39281547161453,7.23908965665162e-08
"","log_core_measurement_dbh","SCBI","QURU","pre",0.0070642734753295,0.00260274564078811,5264,2.71416206202556,0.00666601336836761
"","log_core_measurement_dbh","SCBI","QURU","I(pre^2)",-3.58121455384683e-05,1.49271529675494e-05,5264,-2.3991276579212,0.0164687456876686
"","log_core_measurement_dbh","SCBI","QUVE","(Intercept)",-1.26152409449999,0.367724842003473,6421,-3.43061971997007,0.000605997534659777
"","log_core_measurement_dbh","SCBI","QUVE","dbh",0.000827304177511471,0.00415582560921808,6421,0.199070956123957,0.842213543200065
"","log_core_measurement_dbh","SCBI","QUVE","I(dbh^2)",-0.000166018258370754,5.53737397444111e-05,6421,-2.99814061930882,0.00272672667211074
"","log_core_measurement_dbh","SCBI","QUVE","pet",0.819277323447546,0.165581676726008,6421,4.94787430376867,7.69391911952441e-07
"","log_core_measurement_dbh","SCBI","QUVE","I(pet^2)",-0.109696476872836,0.019285575480218,6421,-5.68800640589418,1.34191826342799e-08
"","log_core_measurement_dbh","SCBI","QUVE","pre",0.0129205513567432,0.00226483966941288,6421,5.70484150875575,1.21640644645158e-08
"","log_core_measurement_dbh","SCBI","QUVE","I(pre^2)",-6.64749072361887e-05,1.30018831820491e-05,6421,-5.11271377426053,3.26754977141639e-07
"","log_core_measurement_dbh","SCBI","CAGL","(Intercept)",-0.574035785619115,0.302714038262664,2964,-1.89629720812956,0.0580179115435446
"","log_core_measurement_dbh","SCBI","CAGL","pet",-0.0710941040734915,0.0248543488994094,2964,-2.86042914908871,0.00426028902891006
"","log_core_measurement_dbh","SCBI","CAGL","pre",0.0122870440652399,0.00578073487218518,2964,2.12551593126347,0.0336260610006685
"","log_core_measurement_dbh","SCBI","CAGL","I(pre^2)",-5.13538922355213e-05,3.32126409130916e-05,2964,-1.54621526092732,0.122159345690557
"","log_core_measurement_dbh","SCBI","QUMO","(Intercept)",-1.29424050360392,0.536516408875325,5492,-2.41230367271893,0.0158846443361842
"","log_core_measurement_dbh","SCBI","QUMO","dbh",0.00434300530892031,0.00232218763517115,5492,1.87022152867514,0.0615062145639231
"","log_core_measurement_dbh","SCBI","QUMO","pet",0.270154246670292,0.244462480628077,5492,1.10509492489893,0.269166869443388
"","log_core_measurement_dbh","SCBI","QUMO","I(pet^2)",-0.0443977856483551,0.0284430882232182,5492,-1.56093407649431,0.118596923909715
"","log_core_measurement_dbh","SCBI","QUMO","pre",0.0214681294037878,0.00338739700940734,5492,6.33764785886255,2.51894340646679e-10
"","log_core_measurement_dbh","SCBI","QUMO","I(pre^2)",-0.000115250409352236,1.94271202149736e-05,5492,-5.93244948695003,3.16681417658817e-09
"","log_core_measurement_dbh","SCBI","FAGR","(Intercept)",-1.97197911479058,0.175850880370407,3902,-11.2139280203594,9.54336983026735e-29
"","log_core_measurement_dbh","SCBI","FAGR","dbh",0.080305712058166,0.00682257610705051,3902,11.7705850104299,1.87230835343665e-31
"","log_core_measurement_dbh","SCBI","FAGR","I(dbh^2)",-0.00173476019521728,0.000232212455777414,3902,-7.47057339973235,9.79856492831628e-14
"","log_core_measurement_dbh","SCBI","FAGR","pre",0.0352541159907164,0.00389042884256828,3902,9.06175576455044,1.98601873116054e-19
"","log_core_measurement_dbh","SCBI","FAGR","I(pre^2)",-0.000177836791183534,2.23087476340767e-05,3902,-7.97161696839885,2.03922265623383e-15
"","log_core_measurement_dbh","SCBI","CAOVL","(Intercept)",-3.02930023570766,0.876050967897935,2102,-3.45790410228802,0.000555229720041818
"","log_core_measurement_dbh","SCBI","CAOVL","pet",1.05113230887474,0.400831757723019,2102,2.62237781468675,0.0087949044279298
"","log_core_measurement_dbh","SCBI","CAOVL","I(pet^2)",-0.134068191571345,0.046437173243811,2102,-2.88708769733767,0.00392797414568875
"","log_core_measurement_dbh","SCBI","CAOVL","pre",0.0218382413543415,0.00577674759339097,2102,3.78036966325586,0.000160960891741519
"","log_core_measurement_dbh","SCBI","CAOVL","I(pre^2)",-0.000118896236401532,3.3155740543612e-05,2102,-3.58599248432227,0.000343462085133117
"","log_core_measurement_dbh","SCBI","QUAL","(Intercept)",-1.14083970566376,0.473695976125212,6199,-2.4083795581202,0.0160525145414092
"","log_core_measurement_dbh","SCBI","QUAL","dbh",0.0257526467281479,0.00797148812855759,6199,3.23059462835928,0.0012417790871998
"","log_core_measurement_dbh","SCBI","QUAL","I(dbh^2)",-0.000277102927113767,0.000118984036881294,6199,-2.32890843492074,0.01989589472616
"","log_core_measurement_dbh","SCBI","QUAL","pet",0.0909186341870329,0.209431958075972,6199,0.434120155406522,0.664216298345708
"","log_core_measurement_dbh","SCBI","QUAL","I(pet^2)",-0.0343944997974474,0.0242203763182867,6199,-1.4200646325829,0.155639154191713
"","log_core_measurement_dbh","SCBI","QUAL","pre",0.0258192841764143,0.00310447533309777,6199,8.31679475792477,1.10056595597961e-16
"","log_core_measurement_dbh","SCBI","QUAL","I(pre^2)",-0.000142064451115984,1.77990726242646e-05,6199,-7.98156477671288,1.7085964917407e-15
"","log_core_measurement_dbh","SCBI","FRNI","(Intercept)",-0.976702243921553,0.472429971959322,716,-2.06740110046543,0.0390551443057956
"","log_core_measurement_dbh","SCBI","FRNI","pre",0.0182823169995182,0.0106581277031423,716,1.71534039643079,0.0867154817716457
"","log_core_measurement_dbh","SCBI","FRNI","I(pre^2)",-9.50007850250024e-05,6.22589017586405e-05,716,-1.52589882477035,0.127476647624246
"","log_core_measurement_dbh","SCBI","PIST","(Intercept)",-2.98327574397553,0.366347362064272,2154,-8.14329800865918,6.43900821848214e-16
"","log_core_measurement_dbh","SCBI","PIST","dbh",-0.069413318210083,0.0156126495186615,2154,-4.44596659440248,9.19429875882908e-06
"","log_core_measurement_dbh","SCBI","PIST","I(dbh^2)",0.00141870806886501,0.000372810989327749,2154,3.80543521912597,0.000145502942368065
"","log_core_measurement_dbh","SCBI","PIST","pre",0.0891876129212904,0.00743177064868641,2154,12.0008564765188,3.64105191987509e-32
"","log_core_measurement_dbh","SCBI","PIST","I(pre^2)",-0.000497909265876673,4.27215865173729e-05,2154,-11.654746615606,1.74750524109385e-30
"Year","log_core_measurement_dbh","SCBI","CACO","(Intercept)",24.4691149793972,5.68863629089063,1060,4.30140260831585,1.85387998534404e-05
"Year","log_core_measurement_dbh","SCBI","CACO","dbh",0.104786354885942,0.0301650914900672,1060,3.47376221021727,0.000533949618495527
"Year","log_core_measurement_dbh","SCBI","CACO","I(dbh^2)",-0.0017730308288694,0.000845613943097155,1060,-2.09673793028468,0.0362533004043174
"Year","log_core_measurement_dbh","SCBI","CACO","pet",-0.204080136928288,0.0444542101251335,1060,-4.59079435567129,4.94418387064038e-06
"Year","log_core_measurement_dbh","SCBI","CACO","pre",0.0616620338153584,0.010358531235878,1060,5.95277770672587,3.57989974138655e-09
"Year","log_core_measurement_dbh","SCBI","CACO","I(pre^2)",-0.000335835177043389,5.96844477586839e-05,1060,-5.62684568015502,2.34804375863997e-08
"Year","log_core_measurement_dbh","SCBI","CACO","Year",-0.0140558176212318,0.0029372756780247,1060,-4.78532462117558,1.94884555171649e-06
"Year","log_core_measurement_dbh","SCBI","CAGL","(Intercept)",21.5767300835467,3.43616477669758,2962,6.27930599541376,3.89869784004502e-10
"Year","log_core_measurement_dbh","SCBI","CAGL","dbh",0.0309942333663741,0.00646734968655773,2962,4.79241650266647,1.72902954154901e-06
"Year","log_core_measurement_dbh","SCBI","CAGL","pet",-0.0766214596235321,0.0248675555748762,2962,-3.08118179902422,0.00208075286360464
"Year","log_core_measurement_dbh","SCBI","CAGL","pre",0.0117646851378955,0.00577521188278082,2962,2.03710017514209,0.0417287334958148
"Year","log_core_measurement_dbh","SCBI","CAGL","I(pre^2)",-4.87257617855044e-05,3.3179269505061e-05,2962,-1.46856041475151,0.142058244952854
"Year","log_core_measurement_dbh","SCBI","CAGL","Year",-0.0115414624309891,0.00178046556072061,2962,-6.48227221329569,1.05457859979658e-10
"Year","log_core_measurement_dbh","SCBI","CAOVL","(Intercept)",38.8351210986796,5.18117953490228,2099,7.4954208471396,9.68745684869397e-14
"Year","log_core_measurement_dbh","SCBI","CAOVL","dbh",0.0910429109820481,0.0212300266182989,2099,4.28840305379434,1.88119045304004e-05
"Year","log_core_measurement_dbh","SCBI","CAOVL","I(dbh^2)",-0.00080200877462089,0.000380359912357113,2099,-2.10855231733227,0.0351014518113864
"Year","log_core_measurement_dbh","SCBI","CAOVL","pet",1.04188073117344,0.401116324610964,2099,2.5974528266431,0.00945743518198289
"Year","log_core_measurement_dbh","SCBI","CAOVL","I(pet^2)",-0.133472188114443,0.0464711238965462,2099,-2.87215321952571,0.00411777480427295
"Year","log_core_measurement_dbh","SCBI","CAOVL","pre",0.021449695745943,0.00577600966908179,2099,3.7135837671395,0.000209675651000691
"Year","log_core_measurement_dbh","SCBI","CAOVL","I(pre^2)",-0.000117141288000235,3.31503757339264e-05,2099,-3.53363379469487,0.000418751053511964
"Year","log_core_measurement_dbh","SCBI","CAOVL","Year",-0.0220565163265535,0.00269537494922241,2099,-8.18309761798321,4.74036962501434e-16
"Year","log_core_measurement_dbh","SCBI","CATO","(Intercept)",28.0980585893851,7.41778833640692,858,3.78792940902321,0.000162505198592865
"Year","log_core_measurement_dbh","SCBI","CATO","dbh",0.142851768280816,0.0485770307863307,858,2.94072663496374,0.00336241701158482
"Year","log_core_measurement_dbh","SCBI","CATO","I(dbh^2)",-0.00348058229919449,0.00134135497039703,858,-2.59482566211706,0.00962543953836168
"Year","log_core_measurement_dbh","SCBI","CATO","pet",-0.162919962964967,0.045665148903976,858,-3.56770900512232,0.000380071651469672
"Year","log_core_measurement_dbh","SCBI","CATO","pre",0.0201444160028966,0.0106708654468718,858,1.88779589651765,0.0593905877480368
"Year","log_core_measurement_dbh","SCBI","CATO","I(pre^2)",-0.000121388719471813,6.16672515000928e-05,858,-1.96844705283534,0.0493381927953599
"Year","log_core_measurement_dbh","SCBI","CATO","Year",-0.0150944114499188,0.0038863428445145,858,-3.88396290646985,0.000110668092862717
"Year","log_core_measurement_dbh","SCBI","FAGR","(Intercept)",10.5425229785275,4.04197526600117,3901,2.6082601413238,0.00913508270846403
"Year","log_core_measurement_dbh","SCBI","FAGR","dbh",0.106565347508668,0.0108648960028376,3901,9.80822526794877,1.88273403103679e-22
"Year","log_core_measurement_dbh","SCBI","FAGR","I(dbh^2)",-0.00208666727131165,0.000259357752925023,3901,-8.04551723547232,1.12926015055662e-15
"Year","log_core_measurement_dbh","SCBI","FAGR","pre",0.0350917943956284,0.00388056493455093,3901,9.04296023581148,2.35107207252208e-19
"Year","log_core_measurement_dbh","SCBI","FAGR","I(pre^2)",-0.000176868607740167,2.22526234686337e-05,3901,-7.94821374609933,2.45653768277419e-15
"Year","log_core_measurement_dbh","SCBI","FAGR","Year",-0.00641436116697167,0.00206967539417549,3901,-3.09921120240548,0.00195418952061902
"Year","log_core_measurement_dbh","SCBI","FRAM","(Intercept)",22.8163171677248,2.30122604149215,4287,9.91485267259115,6.32124063625791e-23
"Year","log_core_measurement_dbh","SCBI","FRAM","dbh",0.0187605522295461,0.00284080713505245,4287,6.60395139045571,4.49213983818042e-11
"Year","log_core_measurement_dbh","SCBI","FRAM","pet",0.769623179815327,0.283503501578903,4287,2.71468668121945,0.00666041245533119
"Year","log_core_measurement_dbh","SCBI","FRAM","I(pet^2)",-0.106119643616948,0.0330443067577385,4287,-3.21143501042266,0.00133049810587492
"Year","log_core_measurement_dbh","SCBI","FRAM","pre",0.0112278439650263,0.00377559888857408,4287,2.97379152192375,0.00295783514128916
"Year","log_core_measurement_dbh","SCBI","FRAM","I(pre^2)",-6.18050804412987e-05,2.17114622406771e-05,4287,-2.84665674546346,0.00443909303092025
"Year","log_core_measurement_dbh","SCBI","FRAM","Year",-0.0126780308750893,0.0011455784132775,4287,-11.0669254309859,4.34356450317523e-28
"Year","log_core_measurement_dbh","SCBI","FRNI","(Intercept)",9.22765798468615,5.49560681430175,715,1.67909719463047,0.0935700074180165
"Year","log_core_measurement_dbh","SCBI","FRNI","pre",0.0178753787162074,0.0106582326545623,715,1.67714285243678,0.0939516272794051
"Year","log_core_measurement_dbh","SCBI","FRNI","I(pre^2)",-9.24778200461344e-05,6.22610235663427e-05,715,-1.48532444134321,0.137898649119684
"Year","log_core_measurement_dbh","SCBI","FRNI","Year",-0.00519922399030177,0.0027893701803771,715,-1.86394191308049,0.0627395156534059
"Year","log_core_measurement_dbh","SCBI","JUNI","(Intercept)",29.2446132964654,3.02252262239329,2284,9.67556473516449,9.94062715438089e-22
"Year","log_core_measurement_dbh","SCBI","JUNI","pet",0.550703000438641,0.496039124409362,2284,1.11020073486011,0.267029403118946
"Year","log_core_measurement_dbh","SCBI","JUNI","I(pet^2)",-0.0924876220083838,0.0577661528940867,2284,-1.60106943901835,0.109499831876154
"Year","log_core_measurement_dbh","SCBI","JUNI","pre",0.0454890620736599,0.00678452654033279,2284,6.70482483976379,2.53286394739689e-11
"Year","log_core_measurement_dbh","SCBI","JUNI","I(pre^2)",-0.000252479976834138,3.89448572480124e-05,2284,-6.48301199889552,1.09819773757636e-10
"Year","log_core_measurement_dbh","SCBI","JUNI","Year",-0.0160516693569531,0.00142984954913954,2284,-11.2261247112417,1.66765433264619e-28
"Year","log_core_measurement_dbh","SCBI","LITU","(Intercept)",49.4057180272134,3.16384953890534,6867,15.6156977187693,4.80066272628953e-54
"Year","log_core_measurement_dbh","SCBI","LITU","dbh",0.0495768072236802,0.00720629463341115,6867,6.87965310130716,6.52941585300665e-12
"Year","log_core_measurement_dbh","SCBI","LITU","I(dbh^2)",-0.000216322842297274,9.22143316343237e-05,6867,-2.34587008834053,0.0190110142036518
"Year","log_core_measurement_dbh","SCBI","LITU","pet",1.34491945241227,0.290629713705865,6867,4.62760478019603,3.76709974225894e-06
"Year","log_core_measurement_dbh","SCBI","LITU","I(pet^2)",-0.171572937619087,0.0340594649787817,6867,-5.0374525179997,4.83809279209367e-07
"Year","log_core_measurement_dbh","SCBI","LITU","pre",0.0261139930708955,0.00368418441637091,6867,7.08813406702888,1.49488760003172e-12
"Year","log_core_measurement_dbh","SCBI","LITU","I(pre^2)",-0.000136164290041343,2.11888766991726e-05,6867,-6.42621560239012,1.39578426594972e-10
"Year","log_core_measurement_dbh","SCBI","LITU","Year",-0.0273763837095795,0.0016023543274216,6867,-17.0850998690356,3.99612215793467e-64
"Year","log_core_measurement_dbh","SCBI","QUAL","(Intercept)",22.0157561857613,2.55730266196809,6199,8.60897558712039,9.23796221737239e-18
"Year","log_core_measurement_dbh","SCBI","QUAL","dbh",0.0518340877096183,0.00797876585220123,6199,6.49650443060915,8.85988139938015e-11
"Year","log_core_measurement_dbh","SCBI","QUAL","I(dbh^2)",-0.000357638120351456,0.00011023556174925,6199,-3.24430804974684,0.00118360687845731
"Year","log_core_measurement_dbh","SCBI","QUAL","pet",-0.207508654514033,0.0129988564635845,6199,-15.9636084216604,2.99184701746553e-56
"Year","log_core_measurement_dbh","SCBI","QUAL","pre",0.0262616087565458,0.00307444210291152,6199,8.54191032957684,1.64318653756693e-17
